Asset ID	Quartex UniqueIdentifier	Quartex Name	Collection(s)	Published URL	Title	People and Organizations	Location	Approximate Date	Abstract	Description	Identifier	Language	Publisher	Date	Rights	Source	Subject	Format Genre	Format	Repository	Special Collections	University Archives	Time Span	Date Digital	Digitization Specifications	Original Handle	Rights Summary	Accessibility Feature	Accessibility Summary	Legacy Subjects	Related Agencies and Organizations
374938	7c2539e9-5d61-4047-a9c2-1f90efcfc167	ghwb_0999	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/d.-allan-bromley-letter-to-louis-sullivan/374938	D. Allan Bromley Letter to Louis Sullivan	"Watkins, James D., 1927-2012|Sullivan, Louis Wade, 1933-|Bromley, D. Allan (David Allan), 1926-2005|Bloch, Erich, 1925-2016"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A letter to Louis Sullivan, Secretary of Health and Human Services from D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP). Bromley writes on the upcoming meeting of the Federal Coordinating Council for Science, Engineering, and Technology (FCCSET) on June 6, 1990."	ghwb_0999	eng	Rice University	19900531	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government	correspondence	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374939	e545c338-01e1-4593-8799-9be5a03db2af	ghwb_1000	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/d.-allan-bromley-letter-to-richard-truly/374939	D. Allan Bromley Letter to Richard Truly	"Watkins, James D., 1927-2012|Truly, Richard|Bromley, D. Allan (David Allan), 1926-2005|Bloch, Erich, 1925-2016"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A letter to Richard Truly, Administrator of the National Aeronautics and Space Administration (NASA), from D. ALlan Bromley, Director of the Office of Science and Technology Policy (OSTP). Bromley writes on the upcoming meeting of the Federal Coordinating Council for Science, Engineering, and Technology (FCCSET) on June 6, 1990."	ghwb_1000	eng	Rice University	19900531	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government	correspondence	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374940	ebbc74ed-989a-4515-9d1c-953f77349325	ghwb_1001	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/d.-allan-bromley-letter-to-james-watkins/374940	D. Allan Bromley Letter to James Watkins	"Watkins, James D., 1927-2012|Bromley, D. Allan (David Allan), 1926-2005|Bloch, Erich, 1925-2016"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A letter to James D. Watkins, Secretary of Energy, from D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP). Bromley writes on the upcoming meeting of the Federal Coordinating Council for Science, Engineering, and Technology (FCCSET) on June 6, 1990."	ghwb_1001	eng	Rice University	19900531	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government	correspondence	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374941	30eece13-9f86-41c5-9b66-cb7de56aa42d	ghwb_1002	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/d.-allan-bromley-letter-to-clayton-yuetter/374941	D. Allan Bromley Letter to Clayton Yuetter	"Watkins, James D., 1927-2012|Yuetter, Clayton|Bromley, D. Allan (David Allan), 1926-2005|Bloch, Erich, 1925-2016"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A letter to Clayton Yuetter, Secretary of Agriculture, from D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP). Bromley writes on the upcoming meeting of the Federal Coordinating Council for Science, Engineering, and Technology (FCCSET) on June 6, 1990."	ghwb_1002	eng	Rice University	19900531	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government	correspondence	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374942	b72418a2-5c34-4806-8a7a-6e07796eda87	ghwb_1003	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/brent-scowcroft-memorandum-for-d.-allan-bromley/374942	Brent Scowcroft Memorandum for D. Allan Bromley	"Scowcroft, Brent|Bromley, D. Allan (David Allan), 1926-2005"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A memorandum for D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP), from Brent Scowcroft, National Security Advisor for President Bush. Scowcroft writes on the relationship between the Federal Coordinating Council for Science, Engineering, and Technology (FCCSET) and the National Security Council (NSC)."	ghwb_1003	eng	Rice University	19900430	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government	memorandums	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374943	e9d9cf88-88af-4b40-a4ff-65385841c64c	ghwb_1004	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/lauro-cavazos-letter-to-d.-allan-bromley/374943	Lauro Cavazos Letter to D. Allan Bromley	"Bromley, D. Allan (David Allan), 1926-2005|Cavazos, Lauro, 1927-2022|Bloch, Erich, 1925-2016"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A letter to D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP), from Lauro Cavazos, Secretary of Education. Cavazos writes on the topic of National Science Foundation (NSF) and Department of Education cooperation in math and science education."	ghwb_1004	eng	Rice University	19900418	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government	correspondence	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374944	eac05e5a-f4c1-4d4b-bc86-b3ea0dd86b68	ghwb_1005	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/d.-allan-bromley-letter-to-lauro-cavazos/374944	D. Allan Bromley Letter to Lauro Cavazos	"Watkins, James D., 1927-2012|Bromley, D. Allan (David Allan), 1926-2005|Cavazos, Lauro, 1927-2022"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A letter to Lauro Cavazos, Secretary of Education, from D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP). Bromley replies to Cavazos' April 18, 1990 letter on the topic of National Science Foundation (NSF) and Department of Education cooperation in math and science education."	ghwb_1005	eng	Rice University	19900502	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government	correspondence	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374945	2b6c5b52-90be-47ec-a7f6-30e91c61f7d9	ghwb_1006	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/d.-allan-bromley-memorandum-for-jack-kemp/374945	D. Allan Bromley Memorandum for Jack Kemp	"Kemp, Jack, 1935-2009|Bromley, D. Allan (David Allan), 1926-2005"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A memorandum for Jack Kemp, Secretary of the Department of Housing and Urban Development (HUD), from D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP). Bromley writes on the selection of committee chairmen for Federal Coordinating Council for Science, Engineering, and Technology (FCCSET) and forwards several FCCSET-related materials."	ghwb_1006	eng	Rice University	19900402	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government	memorandums	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374946	0ca18f34-4bfc-4551-a3b2-1e7f50c569b3	ghwb_1007	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/d.-allan-bromley-memorandum-for-fccset-chairmen-and-vice-chairmen/374946	D. Allan Bromley Memorandum for FCCSET Chairmen and Vice-Chairmen	"Lujan, Manuel, Jr., 1928-2019|Bromley, D. Allan (David Allan), 1926-2005|Welch, Tom"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A memorandum for the chairmen and vice-chairmen of the committees of the Federal Coordinating Council for Science, Engineering, and Technology (FCCSET) from D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP). Bromley discusses aspects of the council and forwards several FCCSET-related materials."	ghwb_1007	eng	Rice University	19900403	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government	memorandums	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374947	b2a8dbc2-90e7-4ef6-bf99-c58579e6c9e5	ghwb_1008	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/draft-of-sample-fccset-committee-charter/374947	Draft of Sample FCCSET Committee Charter	President's Council of Advisors on Science and Technology (PCAST)			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A draft of a sample charter document for committees of the Federal Coordinating Council for Science, Engineering, and Technology (FCCSET)."	ghwb_1008	eng	Rice University	19900206	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government	drafts	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374948	13319e29-7bc7-4b54-ba80-7fcef3b81197	ghwb_1009	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/l.-donald-shields-letter-to-d.-allan-bromley/374948	L. Donald Shields Letter to D. Allan Bromley	"Shields, L. Donald|Bromley, D. Allan (David Allan), 1926-2005"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A letter to D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP), from L. Donald Shields, Executive Director of the California Council on Science and Technology. Shields writes concerning the Federal Coordinating Council for Science, Engineering, and Technology (FCCSET) and urges Bromley to designate the National Science Foundation (NSF) as its lead agency."	ghwb_1009	eng	Rice University	19900330	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government	correspondence	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374949	0c606a3f-9c37-4f5d-aee4-3708404bc9b2	ghwb_1010	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/d.-allan-bromley-letter-to-l.-donald-shields/374949	D. Allan Bromley Letter to L. Donald Shields	"Shields, L. Donald|Watkins, James D., 1927-2012|Bromley, D. Allan (David Allan), 1926-2005"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A letter to L. Donald Shields, Executive Director of the California Council on Science and Technology, from  D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP). Bromley writes to Shields on the Federal Coordinating Council for Science, Engineering, and Technology (FCCSET) and its Committee on Eduation and Human Resources."	ghwb_1010	eng	Rice University	19900501	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government	correspondence	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374950	f5606da0-962c-4fde-9815-53fa3c6ecdba	ghwb_1011	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/d.-allan-bromley-memorandum-for-james-cicconi/374950	D. Allan Bromley Memorandum for James Cicconi	"Bromley, D. Allan (David Allan), 1926-2005|Cicconi, James W. (James WIlliam), 1952-|Danzansky, Stephen I. (Stephen Ira), 1939-"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A memorandum for James Cicconi from D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP). Bromley forwards to Cicconi a draft press release on the Science and Technology Working Group of the Federal Coordinating Council for Science, Engineering, and Technology (FCCSET) (attachment not included)."	ghwb_1011	eng	Rice University	19900323	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government	memorandums	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374951	608a086b-e980-40f0-9432-d634f6825a25	ghwb_1012	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/norman-hackerman-letter-to-d.-allan-bromley/374951	Norman Hackerman Letter to D. Allan Bromley	"Hackerman,�Norman|Bromley, D. Allan (David Allan), 1926-2005"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A letter to D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP), from Norman Hackerman, President Emeritus of Rice University. Hackerman recommends that Bromley designate the National Science Foundation (NSF) as the lead for a committee of the Federal Coordinating Council for Science, Engineering, and Technology (FCCSET) focusing on math and science education."	ghwb_1012	eng	Rice University	19900321	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government|Rice Presidents	correspondence	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374952	5ce199de-b98e-47ec-b7ab-35b05b0fe7b3	ghwb_1013	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/d.-allan-bromley-letter-to-norman-hackerman/374952	D. Allan Bromley Letter to Norman Hackerman	"Watkins, James D., 1927-2012|Hackerman,�Norman|Bromley, D. Allan (David Allan), 1926-2005|Bloch, Erich, 1925-2016"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A letter to Norman Hackerman, President Emeritus of Rice University, from D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP). Bromley replies to Hackerman's March 21, 1990 letter concerning the leadership of the math and science education committee of the Federal Coordinating Council for Science, Engineering, and Technology (FCCSET)."	ghwb_1013	eng	Rice University	19900406	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Rice Presidents|Politics and government	correspondence	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			"Federal Coordinating Council for Science, Engineering, and Technology (FCCSET)"
374953	7bb535ee-6779-46b8-9b52-7dedda3f621a	ghwb_1014	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/erich-bloch-letter-to-d.-allan-bromley/374953	Erich Bloch Letter to D. Allan Bromley	"Bromley, D. Allan (David Allan), 1926-2005|Bloch, Erich, 1925-2016"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A letter to D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP), from Erich Bloch, Director of the National Science Foundation (NSF). Bloch advocates for the NSF to lead the Federal Coordinating Council for Science, Engineering, and Technology's (FCCSET) Committee on Education and Human Resources."	ghwb_1014	eng	Rice University	19900306	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government	correspondence	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374954	cd848531-00dc-4491-8081-620d332f9320	ghwb_1015	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/d.-allan-bromley-letter-to-erich-bloch/374954	D. Allan Bromley Letter to Erich Bloch	"Bromley, D. Allan (David Allan), 1926-2005|Bloch, Erich, 1925-2016"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A letter to  Erich Bloch, Director of the National Science Foundation (NSF), from  D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP). Bromley replies to Bloch's letter stating that the NSF should lead the Federal Coordinating Council for Science, Engineering, and Technology's (FCCSET) Committee on Education and Human Resources."	ghwb_1015	eng	Rice University	19900316	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government	correspondence	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374955	1d1a541c-b627-452a-9358-fb8c0db88073	ghwb_1016	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/david-q.-bates-memorandum-for-d.-allan-bromley/374955	David Q. Bates Memorandum for D. Allan Bromley	"Bates, David Q.|Bromley, D. Allan (David Allan), 1926-2005"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A memorandum for D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP), from David Q. Bates. Bates replies to Bromley February 12, 1990 letter on the topic federal government policy councils, including the Federal Coordinating Council for Science, Engineering, and Technology (FCCSET)."	ghwb_1016	eng	Rice University	19900226	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government|Law and legislation	memorandums	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374956	4c9e4007-5240-455b-ad11-ebd5218267a1	ghwb_1017	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/d.-allan-bromley-letter-to-manuel-lujan/374956	D. Allan Bromley Letter to Manuel Lujan	"Lujan, Manuel, Jr., 1928-2019|Bromley, D. Allan (David Allan), 1926-2005"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A letter to Manuel Lujan, Secretary of the Interior, from D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP). Bromley invitesLujan to an upcoming meeting of the Federal Coordinating Council for Science, Engineering, and Technology (FCCSET) on March 1, 1990."	ghwb_1017	eng	Rice University	19900221	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government	correspondence	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374957	b8aaf309-dc6c-4814-a937-50d46781d27e	ghwb_1018	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/d.-allan-bromley-note-for-david-q.-bates/374957	D. Allan Bromley Note for David Q. Bates	"Bates, David Q.|Bromley, D. Allan (David Allan), 1926-2005|Yale, Kenneth P., 1956-"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A note for David Q. Bates from D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP). Bromley responds to Bates' letter on the role of the Federal Coordinating Council for Science, Engineering, and Technology (FCCSET) in policy advising in the White House. He writes: ""Feb 12, 1990 Mr. David Bates: Dear David: Thank you for your note on this topic. I look forward to making the FCCSET a more impressive input concerning science and technology to both the EPC and DPC. I talked this morning with Ken Yale and I believe hat we are in agreement as to how best to proceed recognizing that FCCSET's role is to provide input to policy rather than policy itself. Sincerely Allan."""	ghwb_1018	eng	Rice University	19900212	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government	correspondence	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374958	5dba44a0-015b-4729-ad7d-1d2ed2584f93	ghwb_1019	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/d.-allan-bromley-letter-to-david-q.-bates/374958	D. Allan Bromley Letter to David Q. Bates	"Bates, David Q.|Bromley, D. Allan (David Allan), 1926-2005|Yale, Kenneth P., 1956-|President's Council of Advisors on Science and Technology (PCAST)"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A letter to David Q. Bates, Assistant to President Bush and Secretary of the Cabinet, from D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP). Bromley discusses the role of the Federal Coordinating Council for Science, Engineering, and Technology (FCCSET) and its position in the federal government at length, and compares it with the President's Council of Advisors on Science and Technology (PCAST). He also attaches several materials relating to FCCSET."	ghwb_1019	eng	Rice University	19900212	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government	correspondence	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374959	6b2c8635-0a1f-4c48-8302-c20889f228a8	ghwb_1020	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/david-q.-bates-memorandum-for-d.-allan-bromley/374959	David Q. Bates Memorandum for D. Allan Bromley	"Bates, David Q.|Bromley, D. Allan (David Allan), 1926-2005"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A memorandum for D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP), from David Q. Bates, Assistant to President Bush and Secretary of the Cabinet. Bates discusses the Federal Coordinating Council for Science, Engineering, and Technology (FCCSET). At the bottom of the memorandum Bates has written: ""I hope, too, that we can cut down on voluntary disclosures!"""	ghwb_1020	eng	Rice University	19900205	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government	memorandums	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374966	75aace22-1935-4ebe-b5bc-38946004f79f	ghwb_1023	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/d.-allan-bromley-memorandum-for-james-d.-watkins/374966	D. Allan Bromley Memorandum for James D. Watkins	"Watkins, James D., 1927-2012|Bromley, D. Allan (David Allan), 1926-2005"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A memorandum for James D. Watkins, Secretary of Energy, from D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP). Bromley asks Watkins for his comments on some materials related to the Federal Coordinating Council for Science, Engineering, and Technology (FCCSET)."	ghwb_1023	eng	Rice University	19900816	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government	memorandums	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374967	f2885bde-fee6-4e2b-b76e-9349f26471a4	ghwb_1022	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/d.-allan-bromley-memorandum-for-c.-boyden-gray/374967	D. Allan Bromley Memorandum for C. Boyden Gray	"Bromley, D. Allan (David Allan), 1926-2005|Gray, C. Boyden (Clayland Boyden), 1943-2023|Buchsbaum, Solomon"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."		ghwb_1022	eng	Rice University	19900613	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government|Technology	memorandums	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374969	89ed8adc-40ad-4c8a-ba53-959813c779a7	ghwb_1021	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/d.-allan-bromley-memorandum-for-david-q.-bates/374969	D. Allan Bromley Memorandum for David Q. Bates	"Bates, David Q.|Bromley, D. Allan (David Allan), 1926-2005"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A memorandum for David Q. Bates, Assistant to President Bush and Secretary of the Cabinet, from D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP). Bromley discusses Bates' previous memorandum on the Federal Coordinating Council for Science, Engineering, and Technology (FCCSET)."	ghwb_1021	eng	Rice University	19900205	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government	memorandums	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
374972	46f6a226-6b09-4ffe-a220-6e53506eccfa	ghwb_1024	George H. W. Bush Science Policy collection	digitalcollections.rice.edu/documents/detail/d.-allan-bromley-letter-to-james-d.-watkins/374972	D. Allan Bromley Letter to James D. Watkins	"Watkins, James D., 1927-2012|Bromley, D. Allan (David Allan), 1926-2005"			"Funding for the digitization of this material was provided by the National Science Foundation grant SMA SBE 1854055, the Richard Lounsbery Foundation, and Humanities Texas."	"A letter to James D. Watkins, Secretary of Energy, from D. Allan Bromley, Director of the Office of Science and Technology Policy (OSTP). Bromley replies to Watkins' letter discussing chlorofluorocarbons (CFCs) and halons and suggests how the Federal Coordinating Council for Science, Engineering, and Technology (FCCSET) might work to coordinate efforts in the federal government to address those issues."	ghwb_1024	eng	Rice University	19900104	This material is in the public domain and may be freely used.	"George H. W. Bush Presidential Library and Museum, FOIA 2005-0336-F, OA/ID 62073-001"	Politics and government|Environmental conditions	correspondence	Document	Special Collections	White House Scientists Archive		1990s	2022	"This asset was digitized either in-house or by a vendor. It should have a high quality master tiff, wav, or mp4."		Public domain	taggedPDF			
